snap_date,code,close,today_chg,has_vol_resist,body_strength,upper_tail_pct,lower_tail_pct,amt_vs_5ma,vol_3d_decline,above_ma20,pattern,base_chg,vol_ratio,body_held_50pct,disp_hit,next_date,next_day_return,ma5_declining,env_upper_touch,env_lower_low
2026-08-28,090460,16960.0,-1.3,True,-1.8,3.01,0.41,0.47,True,True,B_ADK특_13일선,16.8,0.0,True,-2.3,2026-08-31,7.13,False,False,True
2026-08-28,100790,15980.0,-1.2,True,0.06,3.0,1.13,0.35,False,True,B_ADK특_13일선,15.2,0.0,True,-0.8,2026-08-31,-2.44,False,False,True
2026-08-28,124500,38250.0,1.3,True,-3.04,4.05,0.65,0.26,True,True,A_일반양음양_3일선,16.4,0.11,True,-0.9,2026-08-31,-5.23,,,
2026-08-28,126640,4280.0,0.7,True,0.35,1.87,2.57,0.46,True,False,B_ADK특_13일선,29.8,0.0,True,-2.5,2026-08-31,,True,False,True
2026-08-28,126730,19300.0,3.2,True,3.21,6.99,4.87,2.79,False,True,B_ADK특_13일선,29.7,0.0,True,0.6,2026-08-31,5.44,False,False,True
2026-08-28,128940,509000.0,1.0,True,0.39,0.79,2.95,0.29,True,True,A_일반양음양_3일선,30.0,0.24,True,-1.0,2026-08-31,-3.73,,,
2026-08-28,131970,81100.0,-2.4,True,-3.11,6.17,0.12,0.82,True,True,B_ADK특_13일선,15.1,0.0,True,1.5,2026-08-31,-2.1,False,False,True
2026-08-28,181710,69800.0,-0.4,True,1.01,4.44,1.0,0.53,False,True,B_ADK특_13일선,29.8,0.0,True,1.9,2026-08-31,6.02,True,True,True
2026-08-28,214330,6400.0,-2.7,True,-1.54,17.03,2.03,0.83,False,True,B_ADK특_13일선,29.9,0.0,True,0.2,2026-08-31,1.72,True,True,True
2026-08-28,215600,2620.0,-1.3,True,-1.5,7.25,0.76,0.31,True,True,A_일반양음양_5일선,29.8,0.23,True,-2.1,2026-08-31,-3.05,,,
2026-08-28,289080,2465.0,-2.0,True,-5.01,5.27,0.41,0.26,False,True,A_일반양음양_3일선,30.0,1.28,True,-0.2,2026-08-31,-4.06,,,
2026-08-28,299660,2210.0,6.8,True,-1.78,14.48,2.49,0.82,False,True,A_일반양음양_5일선,30.0,1.03,True,-0.6,2026-08-31,26.7,,,
2026-08-28,300120,2600.0,-6.5,True,-14.61,21.15,2.69,2.77,False,True,C_갭상승털기,29.9,1.57,True,3.7,2026-08-31,,,,
2026-08-28,302430,7280.0,-3.1,True,-3.06,9.07,3.71,0.34,False,True,A_일반양음양_3일선,29.9,0.31,True,-0.8,2026-08-31,11.95,,,
2026-08-28,387690,12510.0,12.9,True,13.21,6.87,12.07,2.97,False,True,A_일반양음양_8일선,15.3,0.47,True,0.2,2026-08-31,14.47,,,
2026-08-28,396300,4510.0,-3.0,True,-5.25,5.54,0.44,0.91,False,True,B_ADK특_13일선,15.8,0.0,True,0.8,2026-08-31,1.11,False,False,True
2026-08-28,476830,31150.0,-1.4,True,-1.58,5.94,0.8,0.49,True,False,A_일반양음양_3일선,16.6,0.1,True,-0.8,2026-08-31,-4.17,,,
2026-08-28,950200,3550.0,-3.5,True,-3.53,5.92,0.99,0.24,True,True,A_일반양음양_5일선,30.0,1.06,True,-2.6,2026-08-31,,,,
2026-08-28,950220,2510.0,-2.3,True,-2.14,9.56,2.59,0.18,True,True,A_일반양음양_8일선,29.8,1.05,True,-2.0,2026-08-31,0.0,,,
